,Inputs,,,,,,,,,,,,,,Outputs,,,,,,
1125,2,45,60,2,33.5,120,0.1,80,178.5,4,80,178.5,'***','***',85.1818457174898,36.1199249549366,85.0813156882336,58.4414,258.5,2.47E-09,2.19E-11
1126,2,45,60,2,33.5,120,0.2,1,257.5,2,1,257.5,'***','***',88.5707987629406,96.5280050368097,88.9912740344852,56.5885,258.5,2.47E-09,4.19E-11
1127,2,45,60,2,33.5,120,0.2,1,257.5,2,20,238.5,'***','***',88.5707987629406,96.5369199948396,88.9871634513554,56.5885,258.5,2.47E-09,4.13E-11
1128,2,45,60,2,33.5,120,0.2,1,257.5,2,40,218.5,'***','***',88.5707987629406,96.5523502283579,88.8800294940636,56.5885,258.5,2.47E-09,3.01E-11
1129,2,45,60,2,33.5,120,0.2,1,257.5,2,60,198.5,'***','***',88.5707987629406,96.5475180253804,88.7348525369656,56.5885,258.5,2.47E-09,1.57E-11
1130,2,45,60,2,33.5,120,0.2,1,257.5,2,80,178.5,'***','***',88.5707987629406,96.5475180253804,88.7348525369656,56.5885,258.5,2.47E-09,1.57E-11
1131,2,45,60,2,33.5,120,0.2,1,257.5,3,1,257.5,'***','***',88.5707987629406,96.5551120584326,89.2504849345433,57.4707,258.5,2.47E-09,6.94E-11
1132,2,45,60,2,33.5,120,0.2,1,257.5,3,20,238.5,'***','***',88.5707987629406,96.5487015450077,89.2408828352682,57.4707,258.5,2.47E-09,6.85E-11
1133,2,45,60,2,33.5,120,0.2,1,257.5,3,40,218.5,'***','***',88.5707987629406,96.5600344951555,89.1365672362077,57.4707,258.5,2.47E-09,5.68E-11
1134,2,45,60,2,33.5,120,0.2,1,257.5,3,60,198.5,'***','***',88.5707987629406,96.5795725655552,88.9812111028203,57.4707,258.5,2.47E-09,4.00E-11
1135,2,45,60,2,33.5,120,0.2,1,257.5,3,80,178.5,'***','***',88.5707987629406,96.5818820241055,88.9766364845153,57.4707,258.5,2.47E-09,3.95E-11
1136,2,45,60,2,33.5,120,0.2,1,257.5,4,1,257.5,'***','***',88.5707987629406,96.5546444494232,89.4966252026098,58.3528,258.5,2.47E-09,9.78E-11
1137,2,45,60,2,33.5,120,0.2,1,257.5,4,20,238.5,'***','***',88.5707987629406,96.5548318946845,89.4874236017894,58.3528,258.5,2.47E-09,9.67E-11
1138,2,45,60,2,33.5,120,0.2,1,257.5,4,40,218.5,'***','***',88.5707987629406,96.5618137792166,89.3854544628221,58.3528,258.5,2.47E-09,8.45E-11
1139,2,45,60,2,33.5,120,0.2,1,257.5,4,60,198.5,'***','***',88.5707987629406,96.6004586134057,89.2492741388773,58.3528,258.5,2.47E-09,6.79E-11
1140,2,45,60,2,33.5,120,0.2,1,257.5,4,80,178.5,'***','***',88.5707987629406,96.5954525924339,89.2435368193672,58.3528,258.5,2.47E-09,6.74E-11
1141,2,45,60,2,33.5,120,0.2,20,238.5,2,1,257.5,'***','***',88.5707987629406,96.5185291831421,88.8811709850623,56.5885,258.5,2.47E-09,3.06E-11
1142,2,45,60,2,33.5,120,0.2,20,238.5,2,20,238.5,'***','***',88.5707987629406,96.5529571143841,88.8784120061355,56.5885,258.5,2.47E-09,2.99E-11
1143,2,45,60,2,33.5,120,0.2,20,238.5,2,40,218.5,'***','***',88.5707987629406,96.5261177539167,88.7042838655372,56.5885,258.5,2.47E-09,1.28E-11
1144,2,45,60,2,33.5,120,0.2,20,238.5,2,60,198.5,'***','***',88.5707987629406,96.5522998939988,88.6260482218531,56.5885,258.5,2.47E-09,5.20E-12
1145,2,45,60,2,33.5,120,0.2,20,238.5,2,80,178.5,'***','***',88.5707987629406,96.5522998939988,88.6260482218531,56.5885,258.5,2.47E-09,5.20E-12
1146,2,45,60,2,33.5,120,0.2,20,238.5,3,1,257.5,'***','***',88.5707987629406,96.5614816799546,89.1442678149481,57.4707,258.5,2.47E-09,5.75E-11
1147,2,45,60,2,33.5,120,0.2,20,238.5,3,20,238.5,'***','***',88.5707987629406,96.5573711615296,89.1359151301893,57.4707,258.5,2.47E-09,5.67E-11
1148,2,45,60,2,33.5,120,0.2,20,238.5,3,40,218.5,'***','***',88.5707987629406,96.5564424330527,88.9727955913147,57.4707,258.5,2.47E-09,3.95E-11
1149,2,45,60,2,33.5,120,0.2,20,238.5,3,60,198.5,'***','***',88.5707987629406,96.5578436510865,88.7850073710486,57.4707,258.5,2.47E-09,2.05E-11
1150,2,45,60,2,33.5,120,0.2,20,238.5,3,80,178.5,'***','***',88.5707987629406,96.5319060916258,88.7770899912527,57.4707,258.5,2.47E-09,2.00E-11
1151,2,45,60,2,33.5,120,0.2,20,238.5,4,1,257.5,'***','***',88.5707987629406,96.565855726415,89.3968646749209,58.3528,258.5,2.47E-09,8.57E-11
1152,2,45,60,2,33.5,120,0.2,20,238.5,4,20,238.5,'***','***',88.5707987629406,96.5595754695408,89.3880577135581,58.3528,258.5,2.47E-09,8.49E-11
1153,2,45,60,2,33.5,120,0.2,20,238.5,4,40,218.5,'***','***',88.5707987629406,96.5593161940188,89.2302254892007,58.3528,258.5,2.47E-09,6.70E-11
1154,2,45,60,2,33.5,120,0.2,20,238.5,4,60,198.5,'***','***',88.5707987629406,96.5942882958241,89.065692624103,58.3528,258.5,2.47E-09,4.85E-11
1155,2,45,60,2,33.5,120,0.2,20,238.5,4,80,178.5,'***','***',88.5707987629406,96.5938050241751,89.0604405012676,58.3528,258.5,2.47E-09,4.79E-11
1156,2,45,60,2,33.5,120,0.2,40,218.5,2,1,257.5,'***','***',88.5707987329422,96.662564727269,88.8160615462408,56.5885,258.5,2.47E-09,2.26E-11
1157,2,45,60,2,33.5,120,0.2,40,218.5,2,20,238.5,'***','***',88.5707987329422,96.5722823006278,88.801947676231,56.5885,258.5,2.47E-09,2.21E-11
1158,2,45,60,2,33.5,120,0.2,40,218.5,2,40,218.5,'***','***',88.5707987329422,0,88.570606628978,56.5885,258.5,2.47E-09,4.69E-14
1159,2,45,60,2,33.5,120,0.2,40,218.5,2,60,198.5,'***','***',88.5707987329422,0,88.570606628978,56.5885,258.5,2.47E-09,4.69E-14
1160,2,45,60,2,33.5,120,0.2,40,218.5,2,80,178.5,'***','***',88.5707987329422,0,88.570606628978,56.5885,258.5,2.47E-09,4.69E-14
1161,2,45,60,2,33.5,120,0.2,40,218.5,3,1,257.5,'***','***',88.5707987329422,96.6446304212485,89.0837597190411,57.4707,258.5,2.47E-09,4.93E-11
1162,2,45,60,2,33.5,120,0.2,40,218.5,3,20,238.5,'***','***',88.5707987329422,96.6227633059561,89.0739882451207,57.4707,258.5,2.47E-09,4.87E-11
1163,2,45,60,2,33.5,120,0.2,40,218.5,3,40,218.5,'***','***',88.5707987329422,96.6141363902193,88.7585632965172,57.4707,258.5,2.47E-09,1.75E-11
1164,2,45,60,2,33.5,120,0.2,40,218.5,3,60,198.5,'***','***',88.5707987329422,0,88.570606628978,57.4707,258.5,2.47E-09,4.69E-14
1165,2,45,60,2,33.5,120,0.2,40,218.5,3,80,178.5,'***','***',88.5707987329422,0,88.570606628978,57.4707,258.5,2.47E-09,4.69E-14
1166,2,45,60,2,33.5,120,0.2,40,218.5,4,1,257.5,'***','***',88.5707987329422,96.6639232534302,89.3509397717199,58.3528,258.5,2.47E-09,7.70E-11
1167,2,45,60,2,33.5,120,0.2,40,218.5,4,20,238.5,'***','***',88.5707987329422,96.6641752313246,89.345683119539,58.3528,258.5,2.47E-09,7.65E-11
1168,2,45,60,2,33.5,120,0.2,40,218.5,4,40,218.5,'***','***',88.5707987329422,96.6203209065758,88.9998322918351,58.3528,258.5,2.47E-09,4.12E-11
1169,2,45,60,2,33.5,120,0.2,40,218.5,4,60,198.5,'***','***',88.5707987329422,0,88.570606628978,58.3528,258.5,2.47E-09,4.69E-14
1170,2,45,60,2,33.5,120,0.2,40,218.5,4,80,178.5,'***','***',88.5707987329422,0,88.570606628978,58.3528,258.5,2.47E-09,4.69E-14
1171,2,45,60,2,33.5,120,0.2,60,198.5,2,1,257.5,'***','***',88.5707978679166,96.6765904613998,88.8174911646662,56.5885,258.5,2.47E-09,2.26E-11
1172,2,45,60,2,33.5,120,0.2,60,198.5,2,20,238.5,'***','***',88.5707978679166,96.5866745247828,88.8033106864093,56.5885,258.5,2.47E-09,2.21E-11
1173,2,45,60,2,33.5,120,0.2,60,198.5,2,40,218.5,'***','***',88.5707978679166,96.6051415220854,88.7067905853216,56.5885,258.5,2.47E-09,1.27E-11
1174,2,45,60,2,33.5,120,0.2,60,198.5,2,60,198.5,'***','***',88.5707978679166,0,88.5706057639398,56.5885,258.5,2.47E-09,4.69E-14
1175,2,45,60,2,33.5,120,0.2,60,198.5,2,80,178.5,'***','***',88.5707978679166,0,88.5706057639398,56.5885,258.5,2.47E-09,4.69E-14
1176,2,45,60,2,33.5,120,0.2,60,198.5,3,1,257.5,'***','***',88.5707978679166,96.6587290678414,89.0866846272797,57.4707,258.5,2.47E-09,4.93E-11
1177,2,45,60,2,33.5,120,0.2,60,198.5,3,20,238.5,'***','***',88.5707978679166,96.6369505315657,89.0768671297127,57.4707,258.5,2.47E-09,4.87E-11
1178,2,45,60,2,33.5,120,0.2,60,198.5,3,40,218.5,'***','***',88.5707978679166,96.6269325049059,88.979617865597,57.4707,258.5,2.47E-09,3.90E-11
1179,2,45,60,2,33.5,120,0.2,60,198.5,3,60,198.5,'***','***',88.5707978679166,0,88.5706057639398,57.4707,258.5,2.47E-09,4.69E-14
1180,2,45,60,2,33.5,120,0.2,60,198.5,3,80,178.5,'***','***',88.5707978679166,0,88.5706057639398,57.4707,258.5,2.47E-09,4.69E-14
1181,2,45,60,2,33.5,120,0.2,60,198.5,4,1,257.5,'***','***',88.5707978679166,96.6779434425901,89.3552695475047,58.3528,258.5,2.47E-09,7.70E-11
1182,2,45,60,2,33.5,120,0.2,60,198.5,4,20,238.5,'***','***',88.5707978679166,96.6781941355276,89.3499856466306,58.3528,258.5,2.47E-09,7.65E-11
1183,2,45,60,2,33.5,120,0.2,60,198.5,4,40,218.5,'***','***',88.5707978679166,96.6291519214749,89.2442606645275,58.3528,258.5,2.47E-09,6.65E-11
1184,2,45,60,2,33.5,120,0.2,60,198.5,4,60,198.5,'***','***',88.5707978679166,96.6239261309768,88.7928778568559,58.3528,258.5,2.47E-09,2.07E-11
1185,2,45,60,2,33.5,120,0.2,60,198.5,4,80,178.5,'***','***',88.5707978679166,0,88.5706057639398,58.3528,258.5,2.47E-09,4.69E-14
1186,2,45,60,2,33.5,120,0.2,80,178.5,2,1,257.5,'***','***',88.5708039019735,96.6767070817912,88.8175088316011,56.5885,258.5,2.47E-09,2.26E-11
1187,2,45,60,2,33.5,120,0.2,80,178.5,2,20,238.5,'***','***',88.5708039019735,96.5867941845178,88.8033278122182,56.5885,258.5,2.47E-09,2.21E-11
1188,2,45,60,2,33.5,120,0.2,80,178.5,2,40,218.5,'***','***',88.5708039019735,96.6052605619041,88.7068031496383,56.5885,258.5,2.47E-09,1.27E-11
1189,2,45,60,2,33.5,120,0.2,80,178.5,2,60,198.5,'***','***',88.5708039019735,96.4459502112682,88.6196411638934,56.5885,258.5,2.47E-09,4.80E-12
1190,2,45,60,2,33.5,120,0.2,80,178.5,2,80,178.5,'***','***',88.5708039019735,0,88.570611798085,56.5885,258.5,2.47E-09,4.69E-14
1191,2,45,60,2,33.5,120,0.2,80,178.5,3,1,257.5,'***','***',88.5708039019735,96.6588462919383,89.0867144441095,57.4707,258.5,2.47E-09,4.93E-11
1192,2,45,60,2,33.5,120,0.2,80,178.5,3,20,238.5,'***','***',88.5708039019735,96.6370684941471,89.0768965737327,57.4707,258.5,2.47E-09,4.87E-11
1193,2,45,60,2,33.5,120,0.2,80,178.5,3,40,218.5,'***','***',88.5708039019735,96.6270508090265,88.9796430036817,57.4707,258.5,2.47E-09,3.90E-11
1194,2,45,60,2,33.5,120,0.2,80,178.5,3,60,198.5,'***','***',88.5708039019735,96.621134907017,88.9058308822075,57.4707,258.5,2.47E-09,3.18E-11
1195,2,45,60,2,33.5,120,0.2,80,178.5,3,80,178.5,'***','***',88.5708039019735,0,88.570611798085,57.4707,258.5,2.47E-09,4.69E-14
1196,2,45,60,2,33.5,120,0.2,80,178.5,4,1,257.5,'***','***',88.5708039019735,96.678060017438,89.3553107691779,58.3528,258.5,2.47E-09,7.70E-11
1197,2,45,60,2,33.5,120,0.2,80,178.5,4,20,238.5,'***','***',88.5708039019735,96.6783107043643,89.3500266486119,58.3528,258.5,2.47E-09,7.65E-11
1198,2,45,60,2,33.5,120,0.2,80,178.5,4,40,218.5,'***','***',88.5708039019735,96.6292701515612,89.244297397437,58.3528,258.5,2.47E-09,6.65E-11
1199,2,45,60,2,33.5,120,0.2,80,178.5,4,60,198.5,'***','***',88.5708039019735,96.6261524691618,89.1762483057266,58.3528,258.5,2.47E-09,5.94E-11
1200,2,45,60,2,33.5,120,0.2,80,178.5,4,80,178.5,'***','***',88.5708039019735,96.6238177052813,88.8426352031562,58.3528,258.5,2.47E-09,2.55E-11
1201,2,45,60,2,33.5,120,0.5,1,257.5,2,1,257.5,'***','***',85.4370372458303,92.4143726751185,85.623651445705,56.3235,258.5,2.47E-09,3.54E-11
1202,2,45,60,2,33.5,120,0.5,1,257.5,2,20,238.5,'***','***',85.4370372458303,92.4102853982359,85.6208578292341,56.3235,258.5,2.47E-09,3.49E-11
1203,2,45,60,2,33.5,120,0.5,1,257.5,2,40,218.5,'***','***',85.4370372458303,92.3132676278655,85.5676460193005,56.3235,258.5,2.47E-09,2.53E-11
1204,2,45,60,2,33.5,120,0.5,1,257.5,2,60,198.5,'***','***',85.4370372458303,92.2896202054314,85.5158905988452,56.3235,258.5,2.47E-09,1.52E-11
1205,2,45,60,2,33.5,120,0.5,1,257.5,2,80,178.5,'***','***',85.4370372458303,92.2905455509517,85.5159171094136,56.3235,258.5,2.47E-09,1.52E-11
1206,2,45,60,2,33.5,120,0.5,1,257.5,3,1,257.5,'***','***',85.4370372458303,92.4143145644721,85.7605468566088,57.2056,258.5,2.47E-09,6.27E-11
1207,2,45,60,2,33.5,120,0.5,1,257.5,3,20,238.5,'***','***',85.4370372458303,92.4147299794197,85.757205934718,57.2056,258.5,2.47E-09,6.20E-11
1208,2,45,60,2,33.5,120,0.5,1,257.5,3,40,218.5,'***','***',85.4370372458303,92.3326576840362,85.7009850181501,57.2056,258.5,2.47E-09,5.18E-11
1209,2,45,60,2,33.5,120,0.5,1,257.5,3,60,198.5,'***','***',85.4370372458303,92.3292106026018,85.6542937388572,57.2056,258.5,2.47E-09,4.24E-11
1210,2,45,60,2,33.5,120,0.5,1,257.5,3,80,178.5,'***','***',85.4370372458303,92.3284539437128,85.6542961142015,57.2056,258.5,2.47E-09,4.24E-11
1211,2,45,60,2,33.5,120,0.5,1,257.5,4,1,257.5,'***','***',85.4370372458303,92.4181072593294,85.8969703940322,58.0877,258.5,2.47E-09,9.08E-11
1212,2,45,60,2,33.5,120,0.5,1,257.5,4,20,238.5,'***','***',85.4370372458303,92.4142166964808,85.8925139599832,58.0877,258.5,2.47E-09,9.00E-11
1213,2,45,60,2,33.5,120,0.5,1,257.5,4,40,218.5,'***','***',85.4370372458303,92.4135345250073,85.8427517756162,58.0877,258.5,2.47E-09,7.96E-11
1214,2,45,60,2,33.5,120,0.5,1,257.5,4,60,198.5,'***','***',85.4370372458303,92.3365385974643,85.7901411195645,58.0877,258.5,2.47E-09,7.02E-11
1215,2,45,60,2,33.5,120,0.5,1,257.5,4,80,178.5,'***','***',85.4370372458303,92.3349600574938,85.7901042790727,58.0877,258.5,2.47E-09,7.02E-11
1216,2,45,60,2,33.5,120,0.5,20,238.5,2,1,257.5,'***','***',85.4370372458303,92.4147721745987,85.5986477192419,56.3235,258.5,2.47E-09,3.06E-11
1217,2,45,60,2,33.5,120,0.5,20,238.5,2,20,238.5,'***','***',85.4370372458303,92.4185452028879,85.5970572501241,56.3235,258.5,2.47E-09,3.02E-11
1218,2,45,60,2,33.5,120,0.5,20,238.5,2,40,218.5,'***','***',85.4370372458303,92.2876536355931,85.5418775180821,56.3235,258.5,2.47E-09,2.04E-11
1219,2,45,60,2,33.5,120,0.5,20,238.5,2,60,198.5,'***','***',85.4370372458303,92.2309442618533,85.4897574441077,56.3235,258.5,2.47E-09,1.03E-11
1220,2,45,60,2,33.5,120,0.5,20,238.5,2,80,178.5,'***','***',85.4370372458303,92.2316208389635,85.4897740584103,56.3235,258.5,2.47E-09,1.03E-11
1221,2,45,60,2,33.5,120,0.5,20,238.5,3,1,257.5,'***','***',85.4370372458303,92.4191887737491,85.7367877044587,57.2056,258.5,2.47E-09,5.78E-11
1222,2,45,60,2,33.5,120,0.5,20,238.5,3,20,238.5,'***','***',85.4370372458303,92.417054167756,85.7347922685577,57.2056,258.5,2.47E-09,5.74E-11
1223,2,45,60,2,33.5,120,0.5,20,238.5,3,40,218.5,'***','***',85.4370372458303,92.3236429331025,85.6762163380492,57.2056,258.5,2.47E-09,4.69E-11
1224,2,45,60,2,33.5,120,0.5,20,238.5,3,60,198.5,'***','***',85.4370372458303,92.3073541113534,85.6286240926444,57.2056,258.5,2.47E-09,3.75E-11
1225,2,45,60,2,33.5,120,0.5,20,238.5,3,80,178.5,'***','***',85.4370372458303,92.3173805198481,85.6291942828281,57.2056,258.5,2.47E-09,3.75E-11
1226,2,45,60,2,33.5,120,0.5,20,238.5,4,1,257.5,'***','***',85.4370372458303,92.4166499966492,85.8734369827323,58.0877,258.5,2.47E-09,8.59E-11
1227,2,45,60,2,33.5,120,0.5,20,238.5,4,20,238.5,'***','***',85.4370372458303,92.4178124968685,85.8718785242505,58.0877,258.5,2.47E-09,8.56E-11
1228,2,45,60,2,33.5,120,0.5,20,238.5,4,40,218.5,'***','***',85.4370372458303,92.4132728657742,85.8190023636595,58.0877,258.5,2.47E-09,7.47E-11
1229,2,45,60,2,33.5,120,0.5,20,238.5,4,60,198.5,'***','***',85.4370372458303,92.3309002796925,85.7660531189204,58.0877,258.5,2.47E-09,6.53E-11
1230,2,45,60,2,33.5,120,0.5,20,238.5,4,80,178.5,'***','***',85.4370372458303,92.3292413919146,85.7660201162073,58.0877,258.5,2.47E-09,6.53E-11
1231,2,45,60,2,33.5,120,0.5,40,218.5,2,1,257.5,'***','***',85.4370372458303,92.4240662654789,85.5575144265085,56.3235,258.5,2.47E-09,2.26E-11
1232,2,45,60,2,33.5,120,0.5,40,218.5,2,20,238.5,'***','***',85.4370372458303,92.4193485228892,85.5546903744019,56.3235,258.5,2.47E-09,2.21E-11
1233,2,45,60,2,33.5,120,0.5,40,218.5,2,40,218.5,'***','***',85.4370372458303,91.3218235907066,85.4396588937618,56.3235,258.5,2.47E-09,6.57E-13
1234,2,45,60,2,33.5,120,0.5,40,218.5,2,60,198.5,'***','***',85.4370372458303,0,85.4368011297608,56.3235,258.5,2.47E-09,4.69E-14
1235,2,45,60,2,33.5,120,0.5,40,218.5,2,80,178.5,'***','***',85.4370372458303,0,85.4368011297608,56.3235,258.5,2.47E-09,4.69E-14
1236,2,45,60,2,33.5,120,0.5,40,218.5,3,1,257.5,'***','***',85.4370372458303,92.4273493587921,85.694913325571,57.2056,258.5,2.47E-09,4.93E-11
1237,2,45,60,2,33.5,120,0.5,40,218.5,3,20,238.5,'***','***',85.4370372458303,92.4229235952677,85.6918567637205,57.2056,258.5,2.47E-09,4.87E-11
1238,2,45,60,2,33.5,120,0.5,40,218.5,3,40,218.5,'***','***',85.4370372458303,92.3185068431288,85.5605345918061,57.2056,258.5,2.47E-09,2.38E-11
1239,2,45,60,2,33.5,120,0.5,40,218.5,3,60,198.5,'***','***',85.4370372458303,0,85.4368011297608,57.2056,258.5,2.47E-09,4.69E-14
1240,2,45,60,2,33.5,120,0.5,40,218.5,3,80,178.5,'***','***',85.4370372458303,0,85.4368011297608,57.2056,258.5,2.47E-09,4.69E-14
1241,2,45,60,2,33.5,120,0.5,40,218.5,4,1,257.5,'***','***',85.4370372458303,92.4270149600601,85.8319493493883,58.0877,258.5,2.47E-09,7.70E-11
1242,2,45,60,2,33.5,120,0.5,40,218.5,4,20,238.5,'***','***',85.4370372458303,92.4275621082599,85.8291884678018,58.0877,258.5,2.47E-09,7.65E-11
1243,2,45,60,2,33.5,120,0.5,40,218.5,4,40,218.5,'***','***',85.4370372458303,92.3308964772675,85.6787178167184,58.0877,258.5,2.47E-09,4.73E-11
1244,2,45,60,2,33.5,120,0.5,40,218.5,4,60,198.5,'***','***',85.4370372458303,91.4347687640738,85.4644099652114,58.0877,258.5,2.47E-09,6.67E-12
1245,2,45,60,2,33.5,120,0.5,40,218.5,4,80,178.5,'***','***',85.4370372458303,92.3731001880571,85.4726801753054,58.0877,258.5,2.47E-09,6.69E-12
1246,2,45,60,2,33.5,120,0.5,60,198.5,2,1,257.5,'***','***',85.4370372458303,92.4241827271649,85.5575182548234,56.3235,258.5,2.47E-09,2.26E-11
1247,2,45,60,2,33.5,120,0.5,60,198.5,2,20,238.5,'***','***',85.4370372458303,92.4194649809564,85.5546941137916,56.3235,258.5,2.47E-09,2.21E-11
1248,2,45,60,2,33.5,120,0.5,60,198.5,2,40,218.5,'***','***',85.4370372458303,92.2686237827062,85.5022204641353,56.3235,258.5,2.47E-09,1.27E-11
1249,2,45,60,2,33.5,120,0.5,60,198.5,2,60,198.5,'***','***',85.4370372458303,0,85.4368011297608,56.3235,258.5,2.47E-09,4.69E-14
1250,2,45,60,2,33.5,120,0.5,60,198.5,2,80,178.5,'***','***',85.4370372458303,0,85.4368011297608,56.3235,258.5,2.47E-09,4.69E-14
1251,2,45,60,2,33.5,120,0.5,60,198.5,3,1,257.5,'***','***',85.4370372458303,92.4274657696276,85.6949214381119,57.2056,258.5,2.47E-09,4.93E-11
1252,2,45,60,2,33.5,120,0.5,60,198.5,3,20,238.5,'***','***',85.4370372458303,92.4230400016291,85.6918647819029,57.2056,258.5,2.47E-09,4.87E-11
1253,2,45,60,2,33.5,120,0.5,60,198.5,3,40,218.5,'***','***',85.4370372458303,92.3160365726399,85.6367593840514,57.2056,258.5,2.47E-09,3.90E-11
1254,2,45,60,2,33.5,120,0.5,60,198.5,3,60,198.5,'***','***',85.4370372458303,92.1971578127803,85.4755571136509,57.2056,258.5,2.47E-09,7.60E-12
1255,2,45,60,2,33.5,120,0.5,60,198.5,3,80,178.5,'***','***',85.4370372458303,0,85.4368011297608,57.2056,258.5,2.47E-09,4.69E-14
1256,2,45,60,2,33.5,120,0.5,60,198.5,4,1,257.5,'***','***',85.4370372458303,92.4271313721689,85.8319616541189,58.0877,258.5,2.47E-09,7.70E-11
1257,2,45,60,2,33.5,120,0.5,60,198.5,4,20,238.5,'***','***',85.4370372458303,92.4276784471809,85.8292006811326,58.0877,258.5,2.47E-09,7.65E-11
1258,2,45,60,2,33.5,120,0.5,60,198.5,4,40,218.5,'***','***',85.4370372458303,92.4236700493974,85.7804844728327,58.0877,258.5,2.47E-09,6.65E-11
1259,2,45,60,2,33.5,120,0.5,60,198.5,4,60,198.5,'***','***',85.4370372458303,92.3162063775741,85.6109457856662,58.0877,258.5,2.47E-09,3.39E-11
1260,2,45,60,2,33.5,120,0.5,60,198.5,4,80,178.5,'***','***',85.4370372458303,0,85.4368011297608,58.0877,258.5,2.47E-09,4.69E-14
1261,2,45,60,2,33.5,120,0.5,80,178.5,2,1,257.5,'***','***',85.4370372458293,92.4241839943004,85.5575182964762,56.3235,258.5,2.47E-09,2.26E-11
1262,2,45,60,2,33.5,120,0.5,80,178.5,2,20,238.5,'***','***',85.4370372458293,92.4194662488298,85.5546941545018,56.3235,258.5,2.47E-09,2.21E-11
1263,2,45,60,2,33.5,120,0.5,80,178.5,2,40,218.5,'***','***',85.4370372458293,92.2686250736856,85.5022204872325,56.3235,258.5,2.47E-09,1.27E-11
1264,2,45,60,2,33.5,120,0.5,80,178.5,2,60,198.5,'***','***',85.4370372458293,91.922816103212,85.4596491574311,56.3235,258.5,2.47E-09,4.80E-12
1265,2,45,60,2,33.5,120,0.5,80,178.5,2,80,178.5,'***','***',85.4370372458293,0,85.4368011297598,56.3235,258.5,2.47E-09,4.69E-14
1266,2,45,60,2,33.5,120,0.5,80,178.5,3,1,257.5,'***','***',85.4370372458293,92.4274670362598,85.6949215263825,57.2056,258.5,2.47E-09,4.93E-11
1267,2,45,60,2,33.5,120,0.5,80,178.5,3,20,238.5,'***','***',85.4370372458293,92.4230412689538,85.6918648691978,57.2056,258.5,2.47E-09,4.87E-11
1268,2,45,60,2,33.5,120,0.5,80,178.5,3,40,218.5,'***','***',85.4370372458293,92.3160378563702,85.6367594537198,57.2056,258.5,2.47E-09,3.90E-11
1269,2,45,60,2,33.5,120,0.5,80,178.5,3,60,198.5,'***','***',85.4370372458293,92.3031664746962,85.5998576322407,57.2056,258.5,2.47E-09,3.18E-11
1270,2,45,60,2,33.5,120,0.5,80,178.5,3,80,178.5,'***','***',85.4370372458293,92.2284552854071,85.4910560614513,57.2056,258.5,2.47E-09,1.06E-11
1271,2,45,60,2,33.5,120,0.5,80,178.5,4,1,257.5,'***','***',85.4370372458293,92.4271326388532,85.8319617880082,58.0877,258.5,2.47E-09,7.70E-11
1272,2,45,60,2,33.5,120,0.5,80,178.5,4,20,238.5,'***','***',85.4370372458293,92.4276797137937,85.8292008141034,58.0877,258.5,2.47E-09,7.65E-11
1273,2,45,60,2,33.5,120,0.5,80,178.5,4,40,218.5,'***','***',85.4370372458293,92.4236713166568,85.7804845897503,58.0877,258.5,2.47E-09,6.65E-11
1274,2,45,60,2,33.5,120,0.5,80,178.5,4,60,198.5,'***','***',85.4370372458293,92.32914397059,85.7372634434114,58.0877,258.5,2.47E-09,5.94E-11
1275,2,45,60,2,33.5,120,0.5,80,178.5,4,80,178.5,'***','***',85.4370372458293,92.3139073249972,85.6217632663164,58.0877,258.5,2.47E-09,3.60E-11
1276,2,45,60,2,33.5,120,1,1,257.5,2,1,257.5,'***','***',1.37298419557515,85.935230737619,6.45982950958883,55.8822,258.5,2.47E-09,2.26E-11
1277,2,45,60,2,33.5,120,1,1,257.5,2,20,238.5,'***','***',1.37298419557515,85.9270802250953,6.3486198389617,55.8822,258.5,2.47E-09,2.21E-11
1278,2,45,60,2,33.5,120,1,1,257.5,2,40,218.5,'***','***',1.37298419557515,85.9016310544131,4.29275917199916,55.8822,258.5,2.47E-09,1.27E-11
1279,2,45,60,2,33.5,120,1,1,257.5,2,60,198.5,'***','***',1.37298419557515,85.8497363896398,2.50027585136311,55.8822,258.5,2.47E-09,4.80E-12
1280,2,45,60,2,33.5,120,1,1,257.5,2,80,178.5,'***','***',1.37298419557515,85.8405050718047,2.50002818550932,55.8822,258.5,2.47E-09,4.80E-12
1281,2,45,60,2,33.5,120,1,1,257.5,3,1,257.5,'***','***',1.37298419557515,85.9408976003545,11.7406430844598,56.7643,258.5,2.47E-09,4.93E-11
1282,2,45,60,2,33.5,120,1,1,257.5,3,20,238.5,'***','***',1.37298419557515,85.9332509291018,11.6339365991268,56.7643,258.5,2.47E-09,4.87E-11
1283,2,45,60,2,33.5,120,1,1,257.5,3,40,218.5,'***','***',1.37298419557515,85.907778614899,9.77912874183547,56.7643,258.5,2.47E-09,3.90E-11
1284,2,45,60,2,33.5,120,1,1,257.5,3,60,198.5,'***','***',1.37298419557515,85.7265285275454,8.24590434914914,56.7643,258.5,2.47E-09,3.18E-11
1285,2,45,60,2,33.5,120,1,1,257.5,3,80,178.5,'***','***',1.37298419557515,85.7244392899047,8.24691738901024,56.7643,258.5,2.47E-09,3.18E-11
1286,2,45,60,2,33.5,120,1,1,257.5,4,1,257.5,'***','***',1.37298419557515,85.9403199921051,16.5337094279941,57.6464,258.5,2.47E-09,7.70E-11
